timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1568102337421,532,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-3,,true,,2688,995,18,18,532,305,225
1568102337525,422,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-5,,true,,2692,995,18,18,422,327,121
1568102338272,16,403 /app/rest/account,200,OK,manual assign job 1-13,text,true,,1681,475,19,19,16,0,0
1568102338063,294,285 /app/authentication,200,OK,manual assign job 1-15,,true,,1012,521,19,19,294,0,52
1568102338170,286,285 /app/authentication,200,OK,manual assign job 1-17,,true,,1012,521,19,19,286,0,49
1568102338116,286,285 /app/authentication,200,OK,manual assign job 1-16,,true,,1012,521,19,19,286,0,51
1568102338339,16,403 /app/rest/account,200,OK,manual assign job 1-14,text,true,,1676,475,19,19,16,0,0
1568102337955,302,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-13,,true,,2693,996,19,19,302,161,48
1568102338223,263,285 /app/authentication,200,OK,manual assign job 1-18,,true,,1012,521,19,19,263,0,48
1568102338276,275,285 /app/authentication,200,OK,manual assign job 1-19,,true,,1012,521,19,19,275,0,51
1568102338009,321,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-14,,true,,2688,996,19,19,321,182,50
1568102338502,16,403 /app/rest/account,200,OK,manual assign job 1-17,text,true,,1682,475,19,19,16,0,0
1568102338476,16,403 /app/rest/account,200,OK,manual assign job 1-15,text,true,,1678,475,19,19,16,0,0
1568102338508,14,403 /app/rest/account,200,OK,manual assign job 1-16,text,true,,1679,475,19,19,14,0,0
1568102338552,16,403 /app/rest/account,200,OK,manual assign job 1-18,text,true,,1679,475,19,19,16,0,0
1568102338170,302,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-17,,true,,2694,996,19,19,302,152,49
1568102338116,300,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-16,,true,,2691,996,19,19,300,222,51
1568102338062,310,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-15,,true,,2690,996,19,19,310,252,52
1568102338223,279,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-18,,true,,2691,996,19,19,279,148,48
1568102338577,15,403 /app/rest/account,200,OK,manual assign job 1-19,text,true,,1680,475,19,19,15,0,0
1568102338276,290,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-19,,true,,2692,996,19,19,290,147,51
1568102338290,847,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,19,19,0,0,0
1568102338297,844,JSR223 Sampler,200,OK,manual assign job 1-12,text,true,,320,0,19,19,0,0,0
1568102338615,531,JSR223 Sampler,200,OK,manual assign job 1-14,text,true,,320,0,19,19,0,0,0
1568102338680,485,JSR223 Sampler,200,OK,manual assign job 1-16,text,true,,320,0,19,19,0,0,0
1568102338697,463,JSR223 Sampler,200,OK,manual assign job 1-15,text,true,,320,0,19,19,0,0,0
1568102338389,775,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,19,19,0,0,0
1568102338672,502,JSR223 Sampler,200,OK,manual assign job 1-17,text,true,,320,0,19,19,0,0,0
1568102338343,798,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,19,19,0,0,0
1568102338706,453,JSR223 Sampler,200,OK,manual assign job 1-18,text,true,,320,0,19,19,0,0,0
1568102338357,791,JSR223 Sampler,200,OK,manual assign job 1-11,text,true,,320,0,19,19,0,0,0
1568102338321,850,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,19,19,0,0,0
1568102338347,819,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,19,19,0,0,0
1568102338296,873,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,19,19,0,0,0
1568102338518,622,JSR223 Sampler,200,OK,manual assign job 1-13,text,true,,320,0,19,19,0,0,0
1568102338293,882,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,19,19,0,0,0
1568102338830,347,JSR223 Sampler,200,OK,manual assign job 1-19,text,true,,320,0,19,19,0,0,0
1568102338330,831,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,19,19,0,0,0
1568102338385,785,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,19,19,0,0,0
1568102338315,854,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,19,19,0,0,0
1568102339204,3312,HTTPREQ Manaul Assign,200,OK,manual assign job 1-11,text,true,,1023,852,19,19,3312,0,0
1568102339204,3312,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-11,,true,,1023,852,19,19,3312,7,0
1568102339151,3403,HTTPREQ Manaul Assign,200,OK,manual assign job 1-7,text,true,,1023,852,19,19,3402,0,0
1568102339150,3403,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-7,,true,,1023,852,19,19,3402,6,0
1568102342528,36,JSR223 Sampler,200,OK,manual assign job 1-11,text,true,,320,0,19,19,0,0,0
1568102339204,3392,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-18,text,false,,1127,852,19,19,3392,0,0
1568102339204,3392,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-18,,false,,1127,852,19,19,3392,10,0
1568102342564,43,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,19,19,0,0,0
1568102342611,37,JSR223 Sampler,200,OK,manual assign job 1-18,text,true,,320,0,19,19,0,0,0
1568102339163,3532,HTTPREQ Manaul Assign,200,OK,manual assign job 1-12,text,true,,1023,852,19,19,3532,0,0
1568102339163,3532,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-12,,true,,1023,852,19,19,3532,8,0
1568102342709,52,JSR223 Sampler,200,OK,manual assign job 1-12,text,true,,320,0,19,19,0,0,0
1568102339217,3669,HTTPREQ Manaul Assign,200,OK,manual assign job 1-1,text,true,,1023,852,19,19,3669,0,0
1568102339216,3669,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-1,,true,,1023,852,19,19,3669,7,0
1568102339209,3711,HTTPREQ Manaul Assign,200,OK,manual assign job 1-9,text,true,,1023,852,19,19,3711,0,0
1568102339209,3711,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-9,,true,,1023,852,19,19,3711,8,0
1568102342897,36,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,19,19,0,0,0
1568102342935,57,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,19,19,0,0,0
1568102339186,3821,HTTPREQ Manaul Assign,200,OK,manual assign job 1-16,text,true,,1023,852,19,19,3821,0,0
1568102339186,3821,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-16,,true,,1023,852,19,19,3821,4,0
1568102343016,36,JSR223 Sampler,200,OK,manual assign job 1-16,text,true,,320,0,19,19,0,0,0
1568102339194,3947,HTTPREQ Manaul Assign,200,OK,manual assign job 1-5,text,true,,1023,852,19,19,3947,0,0
1568102339193,3947,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-5,,true,,1023,852,19,19,3947,6,0
1568102339179,4012,HTTPREQ Manaul Assign,200,OK,manual assign job 1-14,text,true,,1023,852,19,19,4012,0,0
1568102343151,44,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,19,19,0,0,0
1568102339179,4012,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-14,,true,,1023,852,19,19,4012,6,0
1568102343204,39,JSR223 Sampler,200,OK,manual assign job 1-14,text,true,,320,0,19,19,0,0,0
1568102339215,4115,HTTPREQ Manaul Assign,200,OK,manual assign job 1-6,text,true,,1023,852,19,19,4115,0,0
1568102339214,4115,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-6,,true,,1023,852,19,19,4115,6,0
1568102339198,4142,HTTPREQ Manaul Assign,200,OK,manual assign job 1-10,text,true,,1023,852,19,19,4142,0,0
1568102339198,4142,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-10,,true,,1023,852,19,19,4142,6,0
1568102343354,40,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,19,19,0,0,0
1568102343340,62,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,19,19,0,0,0
1568102339193,4237,HTTPREQ Manaul Assign,200,OK,manual assign job 1-15,text,true,,1023,852,19,19,4237,0,0
1568102339192,4237,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-15,,true,,1023,852,19,19,4237,7,0
1568102339213,4235,HTTPREQ Manaul Assign,200,OK,manual assign job 1-19,text,true,,1023,852,19,19,4235,0,0
1568102339213,4235,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-19,,true,,1023,852,19,19,4235,8,0
1568102343442,59,JSR223 Sampler,200,OK,manual assign job 1-15,text,true,,320,0,19,19,0,0,0
1568102343464,40,JSR223 Sampler,200,OK,manual assign job 1-19,text,true,,320,0,19,19,0,0,0
1568102339207,4522,HTTPREQ Manaul Assign,200,OK,manual assign job 1-4,text,true,,1023,852,19,19,4522,0,0
1568102339207,4522,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-4,,true,,1023,852,19,19,4522,7,0
1568102343741,29,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,19,19,0,0,0
1568102339213,4704,HTTPREQ Manaul Assign,200,OK,manual assign job 1-8,text,true,,1023,852,19,19,4704,0,0
1568102339212,4704,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-8,,true,,1023,852,19,19,4704,6,0
1568102343926,29,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,19,19,0,0,0
1568102339216,4756,HTTPREQ Manaul Assign,200,OK,manual assign job 1-3,text,true,,1023,852,19,19,4756,0,0
1568102339216,4756,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-3,,true,,1023,852,19,19,4756,4,0
1568102343982,29,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,19,19,0,0,0
1568102339211,4812,HTTPREQ Manaul Assign,200,OK,manual assign job 1-13,text,true,,1023,852,19,19,4812,0,0
1568102339211,4812,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-13,,true,,1023,852,19,19,4812,4,0
1568102339206,4835,HTTPREQ Manaul Assign,200,OK,manual assign job 1-2,text,true,,1023,852,19,19,4835,0,0
1568102339206,4835,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-2,,true,,1023,852,19,19,4835,8,0
1568102344032,34,JSR223 Sampler,200,OK,manual assign job 1-13,text,true,,320,0,19,19,0,0,0
1568102344053,30,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,19,19,0,0,0
1568102339197,5146,HTTPREQ Manaul Assign,200,OK,manual assign job 1-17,text,true,,1023,852,19,19,5146,0,0
1568102339197,5146,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-17,,true,,1023,852,19,19,5146,5,0
1568102344352,28,JSR223 Sampler,200,OK,manual assign job 1-17,text,true,,320,0,19,19,0,0,0
1568102342612,3314,HTTPREQ Manaul Assign,200,OK,manual assign job 1-7,text,true,,1023,852,19,19,3314,0,47
1568102342612,3314,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-7,,true,,1023,852,19,19,3314,5,47
1568102345935,28,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,19,19,0,0,0
1568102342769,3430,HTTPREQ Manaul Assign,200,OK,manual assign job 1-12,text,true,,1023,852,19,19,3430,0,50
1568102342769,3430,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-12,,true,,1023,852,19,19,3430,5,50
1568102346208,28,JSR223 Sampler,200,OK,manual assign job 1-12,text,true,,320,0,19,19,0,0,0
1568102343000,3241,HTTPREQ Manaul Assign,200,OK,manual assign job 1-9,text,true,,1023,852,19,19,3241,0,47
1568102343000,3241,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-9,,true,,1023,852,19,19,3241,4,47
1568102342570,3696,HTTPREQ Manaul Assign,200,OK,manual assign job 1-11,text,true,,1023,852,19,19,3696,0,49
1568102342570,3696,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-11,,true,,1023,852,19,19,3696,6,49
1568102346250,47,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,19,19,0,0,0
1568102346277,30,JSR223 Sampler,200,OK,manual assign job 1-11,text,true,,320,0,19,19,0,0,0
1568102342654,3864,HTTPREQ Manaul Assign,200,OK,manual assign job 1-18,text,true,,1023,852,19,19,3864,0,49
1568102342653,3864,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-18,,true,,1023,852,19,19,3864,7,49
1568102343249,3308,HTTPREQ Manaul Assign,200,OK,manual assign job 1-14,text,true,,1023,852,19,19,3308,0,50
1568102343407,3151,HTTPREQ Manaul Assign,200,OK,manual assign job 1-6,text,true,,1023,852,19,19,3151,0,48
1568102346528,30,JSR223 Sampler,200,OK,manual assign job 1-18,text,true,,320,0,19,19,0,0,0
1568102343248,3308,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-14,,true,,1023,852,19,19,3308,7,50
1568102343407,3151,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-6,,true,,1023,852,19,19,3151,6,48
1568102346569,48,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,19,19,0,0,0
1568102346569,48,JSR223 Sampler,200,OK,manual assign job 1-14,text,true,,320,0,19,19,0,0,0
1568102342938,3679,HTTPREQ Manaul Assign,200,OK,manual assign job 1-1,text,true,,1023,852,19,19,3679,0,49
1568102342938,3679,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-1,,true,,1023,852,19,19,3679,7,49
1568102343508,3137,HTTPREQ Manaul Assign,200,OK,manual assign job 1-15,text,true,,1023,852,19,19,3137,0,47
1568102343508,3137,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-15,,true,,1023,852,19,19,3137,7,47
1568102343399,3285,HTTPREQ Manaul Assign,200,OK,manual assign job 1-10,text,true,,1023,852,19,19,3285,0,48
1568102346628,60,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,19,19,0,0,0
1568102343399,3285,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-10,,true,,1023,852,19,19,3285,5,48
1568102346656,53,JSR223 Sampler,200,OK,manual assign job 1-15,text,true,,320,0,19,19,0,0,0
1568102346693,29,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,19,19,0,0,0
1568102343201,3666,HTTPREQ Manaul Assign,200,OK,manual assign job 1-5,text,true,,1023,852,19,19,3666,0,50
1568102343201,3666,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-5,,true,,1023,852,19,19,3666,5,50
1568102346876,29,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,19,19,0,0,0
1568102343057,3897,HTTPREQ Manaul Assign,200,OK,manual assign job 1-16,text,true,,1023,852,19,19,3897,0,50
1568102343056,3897,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-16,,true,,1023,852,19,19,3897,6,50
1568102346963,37,JSR223 Sampler,200,OK,manual assign job 1-16,text,true,,320,0,19,19,0,0,0
1568102343959,3142,HTTPREQ Manaul Assign,200,OK,manual assign job 1-8,text,true,,1023,852,19,19,3142,0,48
1568102343775,3326,HTTPREQ Manaul Assign,200,OK,manual assign job 1-4,text,true,,1023,852,19,19,3326,0,48
1568102343959,3142,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-8,,true,,1023,852,19,19,3142,5,48
1568102343774,3326,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-4,,true,,1023,852,19,19,3326,6,48
1568102347111,45,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,19,19,0,0,0
1568102347110,46,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,19,19,0,0,0
1568102343510,3691,HTTPREQ Manaul Assign,200,OK,manual assign job 1-19,text,true,,1023,852,19,19,3691,0,49
1568102343510,3691,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-19,,true,,1023,852,19,19,3691,4,49
1568102347209,29,JSR223 Sampler,200,OK,manual assign job 1-19,text,true,,320,0,19,19,0,0,0
1568102344087,3361,HTTPREQ Manaul Assign,200,OK,manual assign job 1-2,text,true,,1023,852,19,19,3361,0,48
1568102344087,3361,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-2,,true,,1023,852,19,19,3361,5,48
1568102347458,29,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,19,19,0,0,0
1568102344071,3519,HTTPREQ Manaul Assign,200,OK,manual assign job 1-13,text,true,,1023,852,19,19,3519,0,48
1568102344071,3519,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-13,,true,,1023,852,19,19,3519,5,48
1568102347600,28,JSR223 Sampler,200,OK,manual assign job 1-13,text,true,,320,0,19,19,0,0,0
1568102344384,3526,HTTPREQ Manaul Assign,200,OK,manual assign job 1-17,text,true,,1023,852,19,19,3526,0,47
1568102344384,3526,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-17,,true,,1023,852,19,19,3526,5,47
1568102347920,29,JSR223 Sampler,200,OK,manual assign job 1-17,text,true,,320,0,19,19,0,0,0
1568102344015,3958,HTTPREQ Manaul Assign,200,OK,manual assign job 1-3,text,true,,1023,852,19,19,3958,0,52
1568102344015,3958,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-3,,true,,1023,852,19,19,3958,3,52
1568102347981,29,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,19,19,0,0,0
1568102345967,3365,HTTPREQ Manaul Assign,200,OK,manual assign job 1-7,text,true,,1023,852,19,19,3365,0,49
1568102345967,3365,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-7,,true,,1023,852,19,19,3365,5,49
1568102349342,27,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,19,19,0,0,0
1568102346312,3210,HTTPREQ Manaul Assign,200,OK,manual assign job 1-11,text,true,,1023,852,19,19,3210,0,47
1568102346311,3210,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-11,,true,,1023,852,19,19,3210,6,47
1568102349531,28,JSR223 Sampler,200,OK,manual assign job 1-11,text,true,,320,0,19,19,0,0,0
1568102346240,3487,HTTPREQ Manaul Assign,200,OK,manual assign job 1-12,text,true,,1023,852,19,19,3487,0,51
1568102346240,3487,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-12,,true,,1023,852,19,19,3487,5,51
1568102349737,28,JSR223 Sampler,200,OK,manual assign job 1-12,text,true,,320,0,19,19,0,0,0
1568102346624,3391,HTTPREQ Manaul Assign,200,OK,manual assign job 1-6,text,true,,1023,852,19,19,3391,0,55
1568102346624,3391,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-6,,true,,1023,852,19,19,3391,5,55
1568102350024,28,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,19,19,0,0,0
1568102346693,3425,HTTPREQ Manaul Assign,200,OK,manual assign job 1-1,text,true,,1023,852,19,19,3425,0,46
1568102346693,3425,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-1,,true,,1023,852,19,19,3425,4,46
1568102350126,28,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,19,19,0,0,0
1568102346303,3893,HTTPREQ Manaul Assign,200,OK,manual assign job 1-9,text,true,,1023,852,19,19,3893,0,48
1568102346303,3893,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-9,,true,,1023,852,19,19,3893,3,48
1568102350203,37,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,19,19,0,0,0
1568102346727,3676,HTTPREQ Manaul Assign,200,OK,manual assign job 1-10,text,true,,1023,852,19,19,3676,0,48
1568102346726,3676,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-10,,true,,1023,852,19,19,3676,7,48
1568102346624,3811,HTTPREQ Manaul Assign,200,OK,manual assign job 1-14,text,true,,1023,852,19,19,3811,0,55
1568102346624,3811,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-14,,true,,1023,852,19,19,3811,4,55
1568102350414,33,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,19,19,0,0,0
1568102350443,30,JSR223 Sampler,200,OK,manual assign job 1-14,text,true,,320,0,19,19,0,0,0
1568102346565,3941,HTTPREQ Manaul Assign,200,OK,manual assign job 1-18,text,true,,1023,852,19,19,3941,0,50
1568102346565,3941,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-18,,true,,1023,852,19,19,3941,3,50
1568102347004,3517,HTTPREQ Manaul Assign,200,OK,manual assign job 1-16,text,true,,1023,852,19,19,3517,0,51
1568102347004,3517,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-16,,true,,1023,852,19,19,3517,6,51
1568102350514,43,JSR223 Sampler,200,OK,manual assign job 1-18,text,true,,320,0,19,19,0,0,0
1568102350532,45,JSR223 Sampler,200,OK,manual assign job 1-16,text,true,,320,0,19,19,0,0,0
1568102346715,3921,HTTPREQ Manaul Assign,200,OK,manual assign job 1-15,text,true,,1023,852,19,19,3921,0,48
1568102346714,3921,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-15,,true,,1023,852,19,19,3921,5,48
1568102350645,28,JSR223 Sampler,200,OK,manual assign job 1-15,text,true,,320,0,19,19,0,0,0
1568102347242,3436,HTTPREQ Manaul Assign,200,OK,manual assign job 1-19,text,true,,1023,852,19,19,3436,0,49
1568102347241,3436,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-19,,true,,1023,852,19,19,3436,4,49
1568102346908,3793,HTTPREQ Manaul Assign,200,OK,manual assign job 1-5,text,true,,1023,852,19,19,3793,0,47
1568102346908,3793,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-5,,true,,1023,852,19,19,3793,5,47
1568102350686,41,JSR223 Sampler,200,OK,manual assign job 1-19,text,true,,320,0,19,19,0,0,0
1568102350711,37,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,19,19,0,0,0
1568102347161,3631,HTTPREQ Manaul Assign,200,OK,manual assign job 1-4,text,true,,1023,852,19,19,3631,0,50
1568102347161,3631,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-4,,true,,1023,852,19,19,3631,4,50
1568102350800,28,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,19,19,0,0,0
1568102347162,3891,HTTPREQ Manaul Assign,200,OK,manual assign job 1-8,text,true,,1023,852,19,19,3891,0,49
1568102347161,3891,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-8,,true,,1023,852,19,19,3891,6,49
1568102347632,3451,HTTPREQ Manaul Assign,200,OK,manual assign job 1-13,text,true,,1023,852,19,19,3451,0,48
1568102347631,3451,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-13,,true,,1023,852,19,19,3451,4,48
1568102351063,29,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,19,19,0,0,0
1568102347952,3163,HTTPREQ Manaul Assign,200,OK,manual assign job 1-17,text,true,,1023,852,19,19,3163,0,48
1568102347952,3163,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-17,,true,,1023,852,19,19,3163,5,48
1568102351090,33,JSR223 Sampler,200,OK,manual assign job 1-13,text,true,,320,0,19,19,0,0,0
1568102351125,31,JSR223 Sampler,200,OK,manual assign job 1-17,text,true,,320,0,19,19,0,0,0
1568102347491,3867,HTTPREQ Manaul Assign,200,OK,manual assign job 1-2,text,true,,1023,852,19,19,3867,0,49
1568102347490,3867,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-2,,true,,1023,852,19,19,3867,6,49
1568102351367,29,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,19,19,0,0,0
1568102348013,3444,HTTPREQ Manaul Assign,200,OK,manual assign job 1-3,text,true,,1023,852,19,19,3444,0,51
1568102348013,3444,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-3,,true,,1023,852,19,19,3444,6,51
1568102351467,29,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,19,19,0,0,0
1568102349373,3311,HTTPREQ Manaul Assign,200,OK,manual assign job 1-7,text,true,,1023,852,19,19,3311,0,47
1568102349373,3311,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-7,,true,,1023,852,19,19,3311,4,47
1568102338288,14338,ManualAssign100,200,"Number of samples in transaction : 8, number of failing samples : 0",manual assign job 1-7,,true,,5372,3408,19,19,13392,65,143
1568102349769,3404,HTTPREQ Manaul Assign,200,OK,manual assign job 1-12,text,true,,1023,852,18,18,3404,0,47
1568102349769,3404,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-12,,true,,1023,852,18,18,3404,4,47
1568102338297,14805,ManualAssign100,200,"Number of samples in transaction : 8, number of failing samples : 0",manual assign job 1-12,,true,,5372,3408,18,18,13853,78,148
1568102349562,3627,HTTPREQ Manaul Assign,200,OK,manual assign job 1-11,text,true,,1023,852,17,17,3627,0,50
1568102349562,3627,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-11,,true,,1023,852,17,17,3627,3,50
1568102338357,14730,ManualAssign100,200,"Number of samples in transaction : 8, number of failing samples : 0",manual assign job 1-11,,true,,5372,3408,17,17,13845,107,146
1568102350244,3415,HTTPREQ Manaul Assign,200,OK,manual assign job 1-9,text,true,,1023,852,16,16,3415,0,48
1568102350244,3415,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-9,,true,,1023,852,16,16,3415,5,48
1568102338296,15274,ManualAssign100,200,"Number of samples in transaction : 8, number of failing samples : 0",manual assign job 1-9,,true,,5372,3408,16,16,14260,96,143
1568102350056,3843,HTTPREQ Manaul Assign,200,OK,manual assign job 1-6,text,true,,1023,852,15,15,3843,0,48
1568102350056,3843,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-6,,true,,1023,852,15,15,3843,5,48
1568102338329,15469,ManualAssign100,200,"Number of samples in transaction : 8, number of failing samples : 0",manual assign job 1-6,,true,,5372,3408,15,15,14500,108,151
